,0,1,C,A,T,H,CA,C_map
3p42A02,5.3749413,-0.52545613,6,10,250,2280,6.10,Special
3e0jB00,2.2016914,3.2248924,3,90,1030,20,3.90,Alpha Beta
4c91A04,-3.893754,4.728145,2,60,120,1620,2.60,Mainly Beta
4citA00,6.4659786,-1.293497,1,10,606,20,1.10,Mainly Alpha
3w1eA03,-3.880148,3.8675575,2,40,10,410,2.40,Mainly Beta
4i5tB00,0.7443487,3.5799463,3,30,428,70,3.30,Alpha Beta
3cj8B01,0.16735117,2.9111671,4,10,180,10,4.10,Few Sec. Str.
3ukvC01,3.5372114,1.5075353,1,10,1200,260,1.10,Mainly Alpha
3c4rA00,2.9590113,-1.9177295,1,10,3600,10,1.10,Mainly Alpha
1kmiZ01,1.0940322,-5.403532,1,20,5,590,1.20,Mainly Alpha
2w4yA00,-5.8864517,2.2131014,2,40,160,220,2.40,Mainly Beta
1pzwA00,1.2932991,-5.2532897,3,40,1800,20,3.40,Alpha Beta
2jmkA00,0.003603592,4.2256436,3,30,420,600,3.30,Alpha Beta
1z0sA01,0.7561356,5.485656,3,40,50,10330,3.40,Alpha Beta
5i34A03,-1.008254,4.3713155,3,90,170,10,3.90,Alpha Beta
4fxxB01,4.140713,-5.3287296,6,10,140,1790,6.10,Special
4mvtB01,-3.4143784,5.4532166,2,60,120,780,2.60,Mainly Beta
3nuhB02,1.2023597,2.6673615,3,30,300,370,3.30,Alpha Beta
1xl3C00,5.060562,-0.8057763,1,20,1280,80,1.20,Mainly Alpha
1krlA00,-4.261315,3.1782112,6,20,50,130,6.20,Special
3qg2A02,1.0013589,0.8220915,6,10,250,2210,6.10,Special
2kr1A00,1.8042536,3.8592982,6,10,130,10,6.10,Special
2gk6A02,-4.174703,5.09819,2,40,30,230,2.40,Mainly Beta
3u2aA00,-0.28321025,3.8800735,3,30,450,310,3.30,Alpha Beta
2nn4A00,5.502971,0.8398252,1,10,287,760,1.10,Mainly Alpha
3pjvD01,2.7937653,-5.9396234,3,30,110,200,3.30,Alpha Beta
4ejqB01,0.8931464,-2.4707253,6,10,250,2530,6.10,Special
2l1aA00,0.42733213,4.927099,3,10,20,530,3.10,Alpha Beta
5b7wA02,1.1999592,2.1762822,3,30,70,990,3.30,Alpha Beta
4eo0A00,-1.8437476,2.045945,3,30,110,160,3.30,Alpha Beta
4ae4A00,5.1738496,2.2358923,1,20,120,1920,1.20,Mainly Alpha
3vtnA01,-3.13886,4.396478,2,20,25,540,2.20,Mainly Beta
3rssA01,1.141296,4.5614552,3,40,50,10260,3.40,Alpha Beta
2xzn800,3.4760368,3.2059839,3,30,63,20,3.30,Alpha Beta
1ss6A01,2.268209,4.450869,3,30,420,210,3.30,Alpha Beta
3djlA03,-2.1127744,4.9117002,2,40,110,20,2.40,Mainly Beta
1amlA00,2.3171735,1.0688734,4,10,230,10,4.10,Few Sec. Str.
1iq4A00,4.316229,2.6123745,3,30,1440,10,3.30,Alpha Beta
1rp3B02,1.5690825,2.2617798,6,10,140,30,6.10,Special
3dpuB03,-0.32160696,3.6567695,3,30,310,200,3.30,Alpha Beta
1heiA03,3.334914,1.9118234,1,10,820,10,1.10,Mainly Alpha
1aolA00,1.2766399,4.9447355,3,90,310,10,3.90,Alpha Beta
3lovA03,4.2359085,2.795695,1,10,3110,10,1.10,Mainly Alpha
3thtA02,-4.8349657,4.540337,2,60,120,1520,2.60,Mainly Beta
4a2vA00,-2.5554452,4.605656,2,170,150,30,2.170,Mainly Beta
1vk8A00,0.9740369,2.889135,3,30,70,930,3.30,Alpha Beta
4d6gA02,4.8963575,2.986689,3,30,2330,20,3.30,Alpha Beta
2au3A04,6.1203794,1.9085445,1,20,50,30,1.20,Mainly Alpha
1vq8L02,-1.6026244,4.906238,3,100,10,10,3.100,Alpha Beta
3rr6A01,-2.4877956,5.2686267,2,30,30,370,2.30,Mainly Beta
5avdA02,-3.093123,4.308764,2,40,10,10,2.40,Mainly Beta
2l8tB01,3.2782156,-0.9138501,6,10,130,40,6.10,Special
2llzA01,-0.061384637,4.302598,3,30,70,2360,3.30,Alpha Beta
1gkuB07,-4.6065845,3.958182,2,60,510,20,2.60,Mainly Beta
3ggyA00,6.987612,-1.5540458,1,20,1260,60,1.20,Mainly Alpha
2o36A02,5.451676,-0.30581215,1,10,1370,10,1.10,Mainly Alpha
1uujB00,2.6123865,-1.7292377,1,20,960,30,1.20,Mainly Alpha
1vz0C02,5.7225823,1.5873094,1,10,10,2830,1.10,Mainly Alpha
1xezA03,-6.43973,0.5368473,6,20,40,20,6.20,Special
3p8aA02,-3.0284786,5.41116,2,60,40,4320,2.60,Mainly Beta
4cguB00,-4.2911773,3.6874275,2,60,40,4160,2.60,Mainly Beta
3gqxB00,5.920066,0.66788816,1,10,246,90,1.10,Mainly Alpha
1vk1A01,-3.7766144,3.738373,3,90,1530,10,3.90,Alpha Beta
3f2bA06,4.8062787,1.9916677,1,10,150,700,1.10,Mainly Alpha
3kp1E01,1.2648895,-4.3168015,6,10,250,2220,6.10,Special
3a1yG02,2.8199577,-4.2400565,6,10,140,760,6.10,Special
2axwA01,-4.7543864,4.4429793,2,60,40,1570,2.60,Mainly Beta
3if8A03,2.6381857,1.9792688,6,10,140,520,6.10,Special
6b9mC02,-3.9409976,5.666334,2,30,30,30,2.30,Mainly Beta
3dp7A02,4.9062934,1.6624246,1,20,58,1390,1.20,Mainly Alpha
2lotA00,-0.9264589,-0.6584916,6,20,400,20,6.20,Special
3dkxA01,-0.145726,4.028207,3,40,1310,30,3.40,Alpha Beta
2icwG02,7.035637,-0.24342078,1,10,10,530,1.10,Mainly Alpha
2ov9A02,1.7860105,-4.4018536,1,20,58,350,1.20,Mainly Alpha
2hp0A02,3.6286938,3.7651758,3,30,1330,120,3.30,Alpha Beta
2kvvA00,-2.8099842,0.90369457,1,10,1660,60,1.10,Mainly Alpha
4ogeA05,-2.4368844,5.307623,3,30,70,3520,3.30,Alpha Beta
4kqkB01,3.397667,2.498116,1,10,1610,10,1.10,Mainly Alpha
3fdjA02,-1.8375094,4.2859383,2,20,28,50,2.20,Mainly Beta
3lmmC03,2.0637965,2.2183347,3,30,565,60,3.30,Alpha Beta
2y2mA03,-3.4808817,5.5929646,3,40,50,12800,3.40,Alpha Beta
2p3yA03,-2.8197136,5.2210927,2,60,40,1610,2.60,Mainly Beta
3lxuX03,-0.68412644,-1.8001065,6,10,250,3080,6.10,Special
3h2tA01,3.0489051,3.2161698,3,30,300,200,3.30,Alpha Beta
4uzgA01,-3.1908753,4.399252,2,60,40,740,2.60,Mainly Beta
3b5mC02,4.972252,-0.70318216,1,20,58,290,1.20,Mainly Alpha
4g7xB00,0.5860704,1.6740874,3,30,1150,10,3.30,Alpha Beta
2qgmA02,1.7338145,3.0963752,3,30,1870,10,3.30,Alpha Beta
2outA01,-1.0333364,5.0854616,3,40,5,80,3.40,Alpha Beta
1xdnA01,-1.3435802,3.3229187,3,30,1490,70,3.30,Alpha Beta
4bjjB00,-4.6059976,4.274997,2,60,40,4370,2.60,Mainly Beta
3pubA01,7.4908414,1.2470213,1,10,10,2400,1.10,Mainly Alpha
1lshA02,5.8031993,0.97324735,1,25,10,20,1.25,Mainly Alpha
3vm9A02,3.5352445,-5.348124,6,10,140,2110,6.10,Special
3aqoA01,-0.46480885,3.7146006,3,30,70,3400,3.30,Alpha Beta
3itfA00,1.0718862,-1.683248,1,20,120,1490,1.20,Mainly Alpha
1vkwA02,-0.846705,4.455909,3,40,109,30,3.40,Alpha Beta
2hl7A00,4.9223046,1.7267002,1,10,8,640,1.10,Mainly Alpha
3fcnA00,5.6809106,-0.65520567,1,20,1220,20,1.20,Mainly Alpha
2jfrA00,2.1161973,3.1634939,3,60,40,10,3.60,Alpha Beta
3iv1A00,0.74956733,-6.5030785,6,10,250,370,6.10,Special
3c3dA02,3.2332742,2.3901327,1,10,8,240,1.10,Mainly Alpha
1ji7A00,4.5861163,2.0568452,1,10,150,50,1.10,Mainly Alpha
2w4sA00,5.0402904,0.9935497,1,10,10,1440,1.10,Mainly Alpha
2jv7A00,6.6893396,2.3526947,1,10,1740,120,1.10,Mainly Alpha
2mm4A00,0.39509243,-4.0123267,6,10,250,1810,6.10,Special
2xc1A01,-3.058406,5.446952,2,170,14,10,2.170,Mainly Beta
4ae2B02,-3.155908,4.198284,2,60,120,1000,2.60,Mainly Beta
3gkuC01,-0.052474994,4.58322,3,30,30,80,3.30,Alpha Beta
1g3pA02,-3.1827207,5.765845,3,90,450,1,3.90,Alpha Beta
1gvnA00,5.6323,-3.3247242,1,10,8,130,1.10,Mainly Alpha
4innA00,-3.5789855,5.003547,2,40,128,520,2.40,Mainly Beta
4jdmA02,1.7437814,-7.188994,6,10,250,2680,6.10,Special
2qsfA02,-1.4599557,4.581341,2,20,20,110,2.20,Mainly Beta
1vq8V00,4.782445,-2.7519143,1,10,287,310,1.10,Mainly Alpha
3vqjA00,0.9538417,3.1504574,3,40,1050,10,3.40,Alpha Beta
3zxcA00,-2.8433316,5.4005404,4,10,40,20,4.10,Few Sec. Str.
3rstA02,0.77907294,-5.8008943,6,20,330,10,6.20,Special
4oelB00,-4.5392685,2.2754478,2,40,50,170,2.40,Mainly Beta
3vz9B00,-0.58225,2.5100937,3,30,457,50,3.30,Alpha Beta
3n50B02,1.288438,-2.1180437,1,10,287,4280,1.10,Mainly Alpha
2yb1A02,4.3551755,2.6595793,1,10,150,650,1.10,Mainly Alpha
1zs9A02,4.0063767,0.3523096,1,10,720,60,1.10,Mainly Alpha
2hafA02,-1.076688,4.963499,3,30,70,1300,3.30,Alpha Beta
4y97D00,3.6495223,0.744678,1,10,3200,20,1.10,Mainly Alpha
3ll2A00,-4.469931,5.578021,2,100,10,30,2.100,Mainly Beta
1v9mA02,6.7401223,-0.27777037,1,20,1690,10,1.20,Mainly Alpha
3p9aF00,1.2168254,-1.2485539,1,10,132,80,1.10,Mainly Alpha
4gehA00,7.18854,-1.9446422,1,20,120,1950,1.20,Mainly Alpha
1on2A02,4.700397,0.82694644,1,10,60,10,1.10,Mainly Alpha
1oruA00,-1.4989454,4.61704,2,40,33,20,2.40,Mainly Beta
3s13B01,2.01603,-9.383989,1,20,5,1450,1.20,Mainly Alpha
2bf6A01,-2.6655028,4.738314,2,120,10,10,2.120,Mainly Beta
3q8gA02,2.924687,1.7677867,3,40,525,10,3.40,Alpha Beta
3zbeA00,0.6427607,-0.9793435,6,20,450,20,6.20,Special
2qnlA00,4.2831707,-0.23986137,1,20,120,450,1.20,Mainly Alpha
2cveA01,-0.14561488,3.5168095,3,30,230,30,3.30,Alpha Beta
4f98A00,-4.0115075,5.096526,2,30,140,50,2.30,Mainly Beta
4o6yB00,7.875251,-3.4918187,1,20,120,1770,1.20,Mainly Alpha
3qhqB01,0.89335597,5.3707833,3,40,50,11940,3.40,Alpha Beta
2wzpP04,-0.9268598,4.6409483,2,10,25,60,2.10,Mainly Beta
5jouA01,-3.0694208,5.1935263,2,60,40,1760,2.60,Mainly Beta
3vdzA01,-0.63936144,4.76877,4,10,80,180,4.10,Few Sec. Str.
3iayA06,-0.12913816,4.688419,6,10,140,1540,6.10,Special
4b21A01,5.7764797,1.6476599,1,10,1670,40,1.10,Mainly Alpha
3n40P03,-3.0123198,5.939476,2,60,40,4310,2.60,Mainly Beta
2fv6A01,2.8877552,3.4584954,6,10,140,840,6.10,Special
2r0xA00,-3.0294673,4.531881,2,30,110,10,2.30,Mainly Beta
3g4nA01,-2.2532299,4.99504,3,10,40,10,3.10,Alpha Beta
2ahmE01,1.3106945,-7.976635,6,10,250,580,6.10,Special
4r4mA00,1.9168489,-12.08361,1,20,5,490,1.20,Mainly Alpha
2oo4A01,4.0384116,3.8413312,3,30,300,320,3.30,Alpha Beta
1hdoA00,1.3543527,4.7054844,3,40,50,720,3.40,Alpha Beta
2wfpA03,5.838317,1.5446321,1,10,441,10,1.10,Mainly Alpha
2qtfA01,0.786414,5.127037,3,40,50,11060,3.40,Alpha Beta
2ychA02,-2.0497441,4.5409408,3,30,1490,300,3.30,Alpha Beta
4owfA00,1.66518,-12.057641,1,20,5,990,1.20,Mainly Alpha
4luqC00,-3.6491482,5.728841,2,60,120,1690,2.60,Mainly Beta
1pfiA00,0.87305593,-5.5142827,1,20,5,230,1.20,Mainly Alpha
2hvrA03,5.2824607,-0.5682555,1,10,10,1810,1.10,Mainly Alpha
2yguC00,6.231502,0.33911484,1,10,238,190,1.10,Mainly Alpha
6iw3A00,-3.6446536,5.307682,2,40,240,130,2.40,Mainly Beta
2zpaA01,0.68451875,5.077378,3,40,50,11040,3.40,Alpha Beta
3bl9B02,0.91070086,1.2526388,3,30,2240,10,3.30,Alpha Beta
6e3aA01,3.6066065,2.6011453,1,10,10,970,1.10,Mainly Alpha
1h8pA02,-1.3247746,4.9080048,2,10,10,10,2.10,Mainly Beta
3fvqA02,-1.3204609,5.090528,2,40,50,450,2.40,Mainly Beta
4z6mA03,-2.9055703,2.8838854,4,10,1270,10,4.10,Few Sec. Str.
2lepA00,2.2212298,3.8589995,3,30,70,2350,3.30,Alpha Beta
4m3oA00,3.9310021,1.7029008,1,25,40,820,1.25,Mainly Alpha
4h8eA00,1.5158476,3.7195647,3,40,1180,10,3.40,Alpha Beta
4ld1A00,-4.053271,5.364611,2,60,450,20,2.60,Mainly Beta
4fhdA01,-3.058775,5.279284,3,40,50,12110,3.40,Alpha Beta
3lzqA00,-4.231835,4.572298,2,60,40,2480,2.60,Mainly Beta
4adiA02,-1.460712,5.012006,3,30,67,20,3.30,Alpha Beta
4bjmC00,6.134367,-1.4891688,1,20,58,1680,1.20,Mainly Alpha
3qzmA00,-3.7539594,4.240169,2,60,40,1850,2.60,Mainly Beta
1k90C03,6.595345,-1.517617,1,20,140,60,1.20,Mainly Alpha
1ej6B00,1.465752,2.374634,3,90,1830,10,3.90,Alpha Beta
4njcA00,-1.7952981,4.5275335,3,10,20,730,3.10,Alpha Beta
2opeA00,5.542321,-0.93090945,3,30,540,20,3.30,Alpha Beta
3hh0B02,0.53111064,-4.2088294,6,10,250,360,6.10,Special
3fz2E00,-0.7865119,4.4526896,3,30,70,1700,3.30,Alpha Beta
2ckxA00,4.9441476,1.7950723,1,10,246,220,1.10,Mainly Alpha
4jpnA00,1.5888188,-11.392956,6,10,250,2700,6.10,Special
3do6A02,3.4726114,1.4834654,3,30,1510,10,3.30,Alpha Beta
6c9xA03,-5.608739,5.8209987,2,60,40,4040,2.60,Mainly Beta
5nfmA00,1.9874876,4.144949,3,30,300,90,3.30,Alpha Beta
3pfyA01,-1.083138,4.3163857,3,30,200,90,3.30,Alpha Beta
1y8aA02,4.8880587,0.73509705,1,10,3870,10,1.10,Mainly Alpha
4mzgB00,-3.5658133,4.518715,2,80,10,70,2.80,Mainly Beta
4kt6A01,3.200756,1.8556083,1,10,10,1660,1.10,Mainly Alpha
2e1mA04,2.4362516,3.5223258,3,30,160,490,3.30,Alpha Beta
3uebF00,2.8701086,0.10313002,3,30,300,100,3.30,Alpha Beta
4ebgA00,-2.573852,6.0054255,3,10,450,560,3.10,Alpha Beta
3fgxA00,5.151392,1.7204435,3,30,2220,10,3.30,Alpha Beta
1av1A00,-0.52532893,-5.453065,1,20,5,1230,1.20,Mainly Alpha
1iuqA02,1.5319414,3.2287092,3,40,1130,10,3.40,Alpha Beta
5nx8B03,5.4191985,-0.20833568,6,10,250,1570,6.10,Special
1vq8P01,5.0782804,2.9240205,1,10,1650,10,1.10,Mainly Alpha
3icjA03,-0.18146953,4.5061293,3,10,310,70,3.10,Alpha Beta
2l3lA01,3.2938697,-2.0830786,1,20,58,1250,1.20,Mainly Alpha
1rifA01,-0.84548837,4.3634706,3,30,780,20,3.30,Alpha Beta
1g6xA00,-3.8855262,5.886914,4,10,410,10,4.10,Few Sec. Str.
4a56A00,5.766509,-0.46976352,1,20,58,1630,1.20,Mainly Alpha
2rp5A00,5.290467,1.108716,1,10,150,830,1.10,Mainly Alpha
1lj2A00,2.5244994,-9.341551,1,20,5,970,1.20,Mainly Alpha
3hr4C01,1.6968352,-5.5462594,6,10,250,410,6.10,Special
2cw9A00,0.43336964,1.4608718,3,10,450,240,3.10,Alpha Beta
2kddA00,0.5224539,-2.9383798,6,10,140,560,6.10,Special
3rcoB00,1.2054356,3.7281046,3,30,420,610,3.30,Alpha Beta
3kk4A01,3.9197013,1.8123863,1,10,3990,20,1.10,Mainly Alpha
4phzA02,1.6555853,-7.4693403,1,10,287,710,1.10,Mainly Alpha
1n2mC00,-2.457247,3.8973446,3,50,20,10,3.50,Alpha Beta
1yhpA02,-3.3243186,4.679138,2,60,40,1720,2.60,Mainly Beta
3mlgA00,6.774344,-2.2372391,1,20,120,1980,1.20,Mainly Alpha
4ak2A01,-3.2392805,4.3217454,2,60,40,2720,2.60,Mainly Beta
3g2oB01,-7.871398,-1.1889892,6,20,160,20,6.20,Special
3hynA00,1.2199507,3.4332674,3,40,50,11200,3.40,Alpha Beta
1twfA09,0.8116021,3.9954755,3,30,1360,140,3.30,Alpha Beta
3w9eC00,-3.4647515,4.447619,2,70,230,10,2.70,Mainly Beta
1twfA06,5.3437605,-0.3876887,1,10,132,30,1.10,Mainly Alpha
1m0wB05,0.48393053,3.7588491,3,30,1490,50,3.30,Alpha Beta
2dsxA00,2.1654584,5.059418,2,20,28,10,2.20,Mainly Beta
4q68A02,-0.9983496,5.0763016,2,30,260,10,2.30,Mainly Beta
1njhA00,-4.0604467,4.8344426,2,70,180,10,2.70,Mainly Beta
1twfB07,-3.4594302,4.452925,2,40,50,150,2.40,Mainly Beta
3m1tA00,5.474752,1.2161072,1,10,3210,10,1.10,Mainly Alpha
2l6uA00,-2.7063324,3.6778026,2,40,290,30,2.40,Mainly Beta
3jtzA00,-2.7268486,5.507107,3,30,160,390,3.30,Alpha Beta
1mw9X01,1.1417874,4.789814,3,40,50,140,3.40,Alpha Beta
4aj5100,1.9043841,-12.555348,6,10,250,1400,6.10,Special
2rdqA00,-0.37261584,3.939618,2,60,120,620,2.60,Mainly Beta
5azpB01,8.136517,-3.5392606,1,20,1600,10,1.20,Mainly Alpha
5uz0A02,0.82371694,5.3402233,3,40,140,20,3.40,Alpha Beta
1uhvA01,-4.7566276,4.1508555,2,60,40,1500,2.60,Mainly Beta
2uv8G03,0.55781287,4.5826716,3,30,70,3320,3.30,Alpha Beta
3hrzA06,-2.2022684,2.141872,6,20,50,160,6.20,Special
2lgqA00,-0.00020329119,-0.19272189,1,10,287,1130,1.10,Mainly Alpha
3giaA00,7.659085,-2.556003,1,20,1740,10,1.20,Mainly Alpha
1gxlA02,-0.5596186,4.729948,3,30,70,1620,3.30,Alpha Beta
4l6xA03,0.803113,3.353062,4,10,870,10,4.10,Few Sec. Str.
2axcA02,1.742966,-4.573196,1,20,5,740,1.20,Mainly Alpha
4hyzA00,1.6413016,2.1650429,3,10,450,590,3.10,Alpha Beta
3rx6A00,6.032216,-4.8713956,1,20,58,1090,1.20,Mainly Alpha
1e59A00,1.1997839,4.1535587,3,40,50,1240,3.40,Alpha Beta
5x9lA00,-2.5679004,5.02335,2,60,110,10,2.60,Mainly Beta
1k6yA01,4.39529,2.9559507,1,10,10,200,1.10,Mainly Alpha
2hekA02,0.67102224,3.0425668,3,30,70,1370,3.30,Alpha Beta
1hy9A00,-1.3112373,4.8346677,4,10,40,30,4.10,Few Sec. Str.
4x5wA01,-1.1545426,1.9400806,3,10,320,10,3.10,Alpha Beta
2yh5A00,-0.09134141,3.5935807,3,30,310,170,3.30,Alpha Beta
2wmoA01,7.015957,-0.7143783,1,25,40,410,1.25,Mainly Alpha
2q9rA01,5.5526414,0.036072552,1,20,1590,10,1.20,Mainly Alpha
4wveA00,-6.231534,0.92857075,2,20,230,30,2.20,Mainly Beta
5x6vF00,3.6895473,-1.1384845,3,30,450,190,3.30,Alpha Beta
3qfsA02,4.057671,2.669423,1,20,990,10,1.20,Mainly Alpha
2zm5A02,5.184692,2.3259902,1,10,20,140,1.10,Mainly Alpha
2lpeA01,4.3889194,0.6157247,6,10,140,1120,6.10,Special
4nuuA02,4.7031975,-1.2507929,1,20,58,830,1.20,Mainly Alpha
2zaiA04,-4.3068795,4.06445,2,60,40,3030,2.60,Mainly Beta
2vnuD02,-4.05976,5.34717,2,40,50,700,2.40,Mainly Beta
2vbuA01,-3.6191952,5.11609,2,40,30,30,2.40,Mainly Beta
3c0fB00,0.2600049,4.364674,3,30,1490,340,3.30,Alpha Beta
2pifA01,0.66016304,4.0127096,3,40,1640,10,3.40,Alpha Beta
2elcA02,1.5100572,3.5554826,3,40,1030,10,3.40,Alpha Beta
1t23A00,-2.2383566,4.6170635,3,10,470,10,3.10,Alpha Beta
2p9xA00,6.2879934,1.112594,1,10,1200,200,1.10,Mainly Alpha
4gvqA01,0.96334547,4.4493833,3,10,340,11,3.10,Alpha Beta
3agkA01,3.4812295,0.6882929,3,30,960,10,3.30,Alpha Beta
3pguA00,-4.5926876,3.4514241,2,40,160,60,2.40,Mainly Beta
1y43B00,-3.921261,4.676221,2,60,120,700,2.60,Mainly Beta
2hiyA02,0.54649514,3.4805143,3,30,70,1260,3.30,Alpha Beta
1tm9A00,4.9403725,0.7660541,1,10,3960,10,1.10,Mainly Alpha
1kqfC00,6.0843697,-1.980002,1,20,950,20,1.20,Mainly Alpha
3n6xA02,2.5180078,4.4762607,3,40,50,11290,3.40,Alpha Beta
2jq3A00,1.052642,-2.618864,6,10,90,10,6.10,Special
3lm3A02,-1.998261,4.602145,3,30,1120,110,3.30,Alpha Beta
1w5rA01,1.3967296,2.9597802,3,30,2140,10,3.30,Alpha Beta
3hxlA01,-0.07055283,3.808222,3,30,1490,360,3.30,Alpha Beta
3vhxF00,-4.4385786,3.1394558,2,60,40,4330,2.60,Mainly Beta
3zghA00,-4.3798366,3.7430801,2,60,40,3400,2.60,Mainly Beta
2xsbA02,5.6855574,-0.75164694,1,20,58,240,1.20,Mainly Alpha
1wlgA02,-3.8281221,4.168494,2,60,98,20,2.60,Mainly Beta
2fcwA00,5.154647,-6.172519,1,20,81,10,1.20,Mainly Alpha
3ckdA02,4.883709,0.04281867,1,20,58,360,1.20,Mainly Alpha
4c48C00,0.63243467,-6.332798,6,10,250,2480,6.10,Special
1oi2A01,1.4077944,4.460082,3,40,50,10440,3.40,Alpha Beta
2yeqA02,-0.1792665,4.1663666,3,60,21,70,3.60,Alpha Beta
3vkiA02,-4.091922,5.514648,2,30,30,760,2.30,Mainly Beta
3k6tB00,4.598165,-2.2514186,1,20,5,4010,1.20,Mainly Alpha
1y6xA00,5.075927,0.3180422,1,10,287,1080,1.10,Mainly Alpha
2db7A01,3.0812929,-4.3604946,6,10,250,980,6.10,Special
4lr4A01,-3.7853515,4.855804,2,60,120,1420,2.60,Mainly Beta
3zbdA00,-3.9494216,4.9215307,2,30,30,1000,2.30,Mainly Beta
1zatA01,0.42386132,2.821996,3,10,20,800,3.10,Alpha Beta
4zr8B00,1.3946927,3.5810251,3,20,20,210,3.20,Alpha Beta
1kblA05,6.9878387,0.55251765,1,20,80,30,1.20,Mainly Alpha
3vutA01,0.8918729,2.7896264,6,10,140,2120,6.10,Special
3ungC01,5.3828917,-1.6866405e-05,3,30,70,2220,3.30,Alpha Beta
4q11A00,-0.6846116,2.9429548,3,30,310,230,3.30,Alpha Beta
3ol4A02,3.7192097,1.6253852,1,10,10,2390,1.10,Mainly Alpha
5i2mA03,-3.522957,5.423341,2,30,29,130,2.30,Mainly Beta
3dclA01,-2.7084467,5.0954485,2,102,30,10,2.102,Mainly Beta
4uhvA03,-1.5594347,3.2743807,4,10,220,110,4.10,Few Sec. Str.
3pmqA02,3.4907665,2.8346746,1,10,720,180,1.10,Mainly Alpha
1ju2A02,2.114262,2.855495,3,30,410,40,3.30,Alpha Beta
2yx1A01,-0.0985727,5.0840664,3,30,70,2580,3.30,Alpha Beta
4gznC02,0.37191823,3.7758534,3,30,160,60,3.30,Alpha Beta
2kw3A00,1.5119715,-0.03447238,6,10,140,1290,6.10,Special
1vzyA02,0.19645643,3.1068099,3,90,1280,10,3.90,Alpha Beta
3t4rA00,4.0191975,0.7946279,1,20,120,1590,1.20,Mainly Alpha
5uqmA03,3.8434956,1.4936364,1,10,10,1780,1.10,Mainly Alpha
6az1V01,3.5237687,1.4709808,1,10,60,20,1.10,Mainly Alpha
4g1iA02,0.68304056,4.1151047,3,30,300,170,3.30,Alpha Beta
3fcsB06,-1.8544884,4.2899704,4,10,1240,30,4.10,Few Sec. Str.
2zihC00,4.458335,0.21065839,1,10,3630,10,1.10,Mainly Alpha
4dkkA02,-0.39390412,3.6219156,3,30,160,20,3.30,Alpha Beta
3djlA02,1.004098,1.23417,6,10,250,600,6.10,Special
4bllA01,4.338478,1.1272337,1,10,520,10,1.10,Mainly Alpha
1v9vA01,5.756634,-1.0288883,1,20,1480,20,1.20,Mainly Alpha
3okgA02,0.25857398,2.38465,3,90,220,20,3.90,Alpha Beta
3lm3A01,1.2804244,3.6424427,3,20,20,510,3.20,Alpha Beta
3qs2A00,-5.28449,2.8923192,2,60,40,3290,2.60,Mainly Beta
4bmjA00,0.5681275,4.096332,6,20,250,40,6.20,Special
1xu6A00,0.5924847,3.567582,4,10,110,20,4.10,Few Sec. Str.
2es9A00,4.9743953,0.35588846,1,20,1290,30,1.20,Mainly Alpha
2nwtA00,-10.476009,-4.473374,4,10,1150,10,4.10,Few Sec. Str.
3fppA03,5.2819285,-6.872603,6,10,140,1990,6.10,Special
2ag4A00,-4.2962346,3.7654135,2,70,220,10,2.70,Mainly Beta
1n3lA01,2.4256756,1.8728704,3,40,50,620,3.40,Alpha Beta
3t5tB01,1.3971537,3.8462088,3,40,50,2000,3.40,Alpha Beta
1q5zA00,5.105444,0.93145835,1,10,4110,10,1.10,Mainly Alpha
1mbyA00,-4.7704544,3.210135,2,40,50,930,2.40,Mainly Beta
4fhrB02,5.005521,1.4909054,1,10,220,30,1.10,Mainly Alpha
2c42A03,1.9025521,3.0405483,3,40,920,10,3.40,Alpha Beta
1z5zA02,6.528657,-0.8703258,1,20,120,850,1.20,Mainly Alpha
2ntxA02,4.71282,-0.0014561987,1,20,58,1310,1.20,Mainly Alpha
5b1aF00,-0.26522,4.702887,2,60,11,10,2.60,Mainly Beta
3cjyA00,-3.346668,4.414122,2,40,160,210,2.40,Mainly Beta
3hq1A02,0.626669,3.9001853,3,30,160,270,3.30,Alpha Beta
2sakA00,-4.1702724,3.3807955,3,10,20,130,3.10,Alpha Beta
3g3sA01,-0.22042014,5.211901,3,40,630,110,3.40,Alpha Beta
5iz3A01,1.7367939,2.5467608,3,30,540,10,3.30,Alpha Beta
2xnxM00,0.769735,-7.7043505,6,10,140,780,6.10,Special
3sjrB00,2.6186442,-4.020683,1,10,132,90,1.10,Mainly Alpha
3nrlA00,-2.5511713,5.346687,2,40,10,390,2.40,Mainly Beta
3zrgA00,5.1191525,1.7664307,1,10,10,2470,1.10,Mainly Alpha
1ux6A01,4.275132,6.3204637,4,10,1080,10,4.10,Few Sec. Str.
4i1oF01,6.8569207,-3.765412,1,20,120,1700,1.20,Mainly Alpha
1u8vA01,5.151858,0.07406988,1,10,3140,10,1.10,Mainly Alpha
3zihB00,0.58475155,4.7806063,3,30,110,150,3.30,Alpha Beta
1vq8200,-0.20332271,2.6735222,1,10,1620,10,1.10,Mainly Alpha
3fuyA00,0.046399206,2.9733453,3,30,70,1420,3.30,Alpha Beta
2w9yA00,5.601276,1.2111782,1,20,120,1100,1.20,Mainly Alpha
1c96A02,2.9115233,1.7036208,3,40,1060,10,3.40,Alpha Beta
4qi3A00,-3.1069913,4.6635222,2,60,40,1210,2.60,Mainly Beta
4wi1A03,-0.20373288,4.4614186,3,30,110,30,3.30,Alpha Beta
