header,Size
MIP_00091440,79
MIP_00091441,41
MIP_00091442,107
MIP_00091443,59
MIP_00091446,127
MIP_00091447,72
MIP_00091448,105
MIP_00091449,139
MIP_00091451,67
MIP_00103818,71
MIP_00069745,74
MIP_00046336,81
MIP_00114054,61
MIP_00091454,133
MIP_00091457,46
MIP_00091458,117
MIP_00091465,126
MIP_00091469,55
MIP_00091471,89
MIP_00091479,138
MIP_00054215,113
MIP_00075521,136
MIP_00075726,139
MIP_00152428,149
MIP_00159272,149
MIP_00159913,144
MIP_00160601,113
MIP_00161749,149
MIP_00147326,142
MIP_00088515,135
MIP_00091211,139
MIP_00092494,137
MIP_00163416,145
MIP_00091481,48
MIP_00091482,50
MIP_00148252,60
MIP_00092820,130
MIP_00092825,49
MIP_00092827,48
MIP_00092830,57
MIP_00085407,65
MIP_00092832,72
MIP_00092835,64
MIP_00092843,114
MIP_00080509,115
MIP_00087791,116
MIP_00075404,117
MIP_00070706,115
MIP_00129306,116
MIP_00162893,116
MIP_00080498,116
MIP_00132665,116
MIP_00156364,115
MIP_00083973,116
MIP_00156555,114
MIP_00156373,117
MIP_00084171,116
MIP_00146541,116
MIP_00166926,116
MIP_00178491,116
MIP_00188156,116
MIP_00199331,116
MIP_00230021,115
MIP_00145431,117
MIP_00159868,116
MIP_00163425,118
MIP_00092543,117
MIP_00147506,114
MIP_00217541,114
MIP_00072052,115
MIP_00165380,116
MIP_00183044,116
MIP_00070791,118
MIP_00124698,114
MIP_00161786,116
MIP_00156355,117
MIP_00153961,116
MIP_00092846,131
MIP_00092856,77
MIP_00060096,78
MIP_00103284,74
MIP_00104798,77
MIP_00092857,97
MIP_00067455,115
MIP_00092867,70
MIP_00092869,58
MIP_00092870,74
MIP_00092879,74
MIP_00079364,75
MIP_00092881,72
MIP_00092890,69
MIP_00092899,87
MIP_00092906,77
MIP_00092907,71
MIP_00092908,54
MIP_00092909,53
MIP_00077775,55
MIP_00092415,54
MIP_00092910,126
MIP_00092911,42
MIP_00092912,112
MIP_00069281,115
MIP_00092914,49
MIP_00092915,45
MIP_00092916,137
MIP_00092919,45
MIP_00092923,52
MIP_00086471,55
MIP_00092925,109
MIP_00092928,113
MIP_00092930,125
MIP_00092932,72
MIP_00094302,138
MIP_00094303,43
MIP_00094307,71
MIP_00094314,128
MIP_00094315,49
MIP_00094316,51
MIP_00257454,49
MIP_00191878,48
MIP_00252415,48
MIP_00094317,83
MIP_00071952,83
MIP_00095252,85
MIP_00094319,114
MIP_00094321,41
MIP_00094322,50
MIP_00094325,79
MIP_00094328,67
MIP_00094330,83
MIP_00094335,54
MIP_00094337,45
MIP_00094339,52
MIP_00094341,74
MIP_00094343,57
MIP_00094344,128
MIP_00076755,125
MIP_00088864,128
MIP_00094346,122
MIP_00094347,104
MIP_00061665,103
MIP_00225474,118
MIP_00094350,134
MIP_00094354,135
MIP_00094355,131
MIP_00083483,119
MIP_00145283,128
MIP_00077605,127
MIP_00089004,128
MIP_00094359,42
MIP_00094360,126
MIP_00078372,128
MIP_00087666,126
MIP_00070864,109
MIP_00078594,127
MIP_00073902,126
MIP_00280338,126
MIP_00069087,128
MIP_00080540,128
MIP_00070153,126
MIP_00089870,128
MIP_00089403,129
MIP_00093861,132
MIP_00068089,128
MIP_00085187,121
MIP_00089089,123
MIP_00085819,124
MIP_00089703,128
MIP_00098543,126
MIP_00081235,128
MIP_00117073,125
MIP_00094364,131
MIP_00094366,114
MIP_00094372,56
MIP_00094373,131
MIP_00094374,83
MIP_00094375,78
MIP_00067949,76
MIP_00068110,75
MIP_00086266,78
MIP_00088846,80
MIP_00089348,78
MIP_00096358,79
MIP_00097280,77
MIP_00094376,55
MIP_00094378,133
MIP_00094382,137
MIP_00294953,119
MIP_00309826,121
MIP_00302281,120
MIP_00306507,122
MIP_00325536,122
MIP_00094384,134
MIP_00094385,127
MIP_00094386,123
MIP_00094391,138
MIP_00094392,65
MIP_00094393,41
MIP_00094394,42
MIP_00094395,71
MIP_00094396,128
MIP_00094397,133
MIP_00094399,127
MIP_00094400,42
MIP_00094401,75
MIP_00094402,133
MIP_00007237,42
MIP_00007238,48
MIP_00007239,42
MIP_00007241,43
MIP_00007242,57
MIP_00007243,48
MIP_00010527,49
MIP_00007245,58
MIP_00007248,46
MIP_00007251,57
MIP_00007252,44
MIP_00007253,46
MIP_00007254,42
MIP_00007256,45
MIP_00008198,40
MIP_00008200,44
MIP_00008202,44
MIP_00008203,53
MIP_00008204,56
MIP_00008205,51
MIP_00008206,40
MIP_00008207,48
MIP_00008212,55
MIP_00008213,46
MIP_00008214,54
MIP_00008215,42
MIP_00008218,60
MIP_00008221,60
MIP_00008223,47
MIP_00008224,57
MIP_00008225,56
MIP_00008228,50
MIP_00008229,48
MIP_00008230,54
MIP_00008231,53
MIP_00008232,54
MIP_00008233,49
MIP_00008234,61
MIP_00008235,50
MIP_00008236,55
MIP_00008237,44
MIP_00008238,44
MIP_00008239,50
MIP_00008241,40
MIP_00008242,62
MIP_00008243,55
MIP_00008244,60
MIP_00008245,61
MIP_00008246,63
MIP_00008220,58
MIP_00008306,64
MIP_00008327,64
MIP_00008333,63
MIP_00008354,64
MIP_00008702,63
MIP_00014910,61
MIP_00015171,64
MIP_00008247,52
MIP_00008248,45
MIP_00008249,45
MIP_00008250,54
MIP_00008252,44
MIP_00008253,63
MIP_00008254,63
MIP_00008255,64
MIP_00008256,60
MIP_00007332,57
MIP_00014912,62
MIP_00008257,40
MIP_00008259,64
MIP_00008260,48
MIP_00008261,56
MIP_00008262,40
MIP_00008263,45
MIP_00008267,57
MIP_00008268,53
MIP_00008270,44
MIP_00008271,62
MIP_00008275,42
MIP_00008276,44
MIP_00008277,46
MIP_00008281,55
MIP_00008282,49
MIP_00008283,42
MIP_00008284,51
MIP_00008285,42
MIP_00008286,58
MIP_00008287,53
MIP_00008288,63
MIP_00008289,45
MIP_00008291,53
MIP_00008292,57
MIP_00008293,58
MIP_00008294,46
MIP_00008295,63
MIP_00008297,63
MIP_00008298,60
MIP_00008300,44
MIP_00008302,59
MIP_00008305,57
MIP_00008307,58
MIP_00008311,45
MIP_00052743,49
MIP_00008312,50
MIP_00008313,47
MIP_00008316,50
MIP_00008318,61
MIP_00008320,46
MIP_00008324,51
MIP_00006131,61
MIP_00008326,57
MIP_00008328,45
MIP_00009000,52
MIP_00025209,40
MIP_00025210,74
MIP_00025213,74
MIP_00025216,82
MIP_00025218,42
MIP_00025219,48
MIP_00025222,79
MIP_00025223,73
MIP_00025225,74
MIP_00025227,51
MIP_00025228,74
MIP_00025231,48
MIP_00025233,76
MIP_00022973,74
MIP_00023193,77
MIP_00024557,76
MIP_00036943,83
MIP_00042807,83
MIP_00025234,65
MIP_00025235,77
MIP_00025238,40
MIP_00025239,72
MIP_00022239,68
MIP_00022247,73
MIP_00021247,72
MIP_00034097,72
MIP_00034583,73
MIP_00042152,68
MIP_00043596,73
MIP_00102178,75
MIP_00107707,72
MIP_00022963,71
MIP_00034025,72
MIP_00035262,71
MIP_00030075,66
MIP_00031856,70
MIP_00047376,70
MIP_00036258,74
MIP_00034660,75
MIP_00036502,72
MIP_00105595,74
MIP_00039936,73
MIP_00042413,73
MIP_00031522,74
MIP_00036077,72
MIP_00037411,72
MIP_00044602,71
MIP_00060931,73
MIP_00062797,73
MIP_00100517,73
MIP_00148482,73
MIP_00045863,74
MIP_00023474,72
MIP_00031879,72
MIP_00031904,73
MIP_00036336,73
MIP_00044000,73
MIP_00051670,74
MIP_00121557,72
MIP_00203794,68
MIP_00063144,74
MIP_00031859,72
MIP_00034339,74
MIP_00042280,68
MIP_00050919,74
MIP_00029539,73
MIP_00042938,71
MIP_00070869,75
MIP_00034353,74
MIP_00036932,74
MIP_00037984,75
MIP_00042255,73
MIP_00043727,72
MIP_00048029,75
MIP_00099054,73
MIP_00106993,72
MIP_00107426,73
MIP_00108434,74
MIP_00190193,68
MIP_00025240,54
MIP_00025243,71
MIP_00025246,77
MIP_00022768,78
MIP_00026458,78
MIP_00023388,82
MIP_00027523,81
MIP_00028459,82
MIP_00029182,76
MIP_00029877,81
MIP_00030725,80
MIP_00036111,85
MIP_00029117,80
MIP_00029391,77
MIP_00045278,80
MIP_00045286,77
MIP_00043589,85
MIP_00025247,58
MIP_00025248,71
MIP_00025249,54
MIP_00025251,81
MIP_00025244,74
MIP_00029244,81
MIP_00033611,93
MIP_00041184,93
MIP_00025253,72
MIP_00022077,78
MIP_00029328,73
MIP_00037528,83
MIP_00025254,48
MIP_00025255,43
MIP_00025256,53
MIP_00025257,55
MIP_00025258,67
MIP_00028955,70
MIP_00025259,80
MIP_00025260,49
MIP_00025262,81
MIP_00025263,81
MIP_00025264,59
MIP_00074360,57
MIP_00084707,55
MIP_00141146,58
MIP_00005575,52
MIP_00007644,54
MIP_00042547,58
MIP_00144239,58
MIP_00217078,58
MIP_00014767,58
MIP_00136666,58
MIP_00025269,74
MIP_00025272,43
MIP_00025273,72
MIP_00025275,78
MIP_00023976,78
MIP_00025506,82
MIP_00025277,81
MIP_00025278,77
MIP_00025279,71
MIP_00025280,42
MIP_00025281,77
MIP_00025283,71
MIP_00025284,44
MIP_00025285,79
MIP_00025286,76
MIP_00025287,80
MIP_00025268,79
MIP_00137997,65
MIP_00136384,65
MIP_00124849,67
MIP_00135616,69
MIP_00025288,41
MIP_00025290,45
MIP_00025291,77
MIP_00042004,82
MIP_00013752,64
MIP_00122901,67
MIP_00142218,68
MIP_00025292,80
MIP_00025293,76
MIP_00025294,80
MIP_00025296,49
MIP_00023977,52
MIP_00025297,81
MIP_00025298,42
MIP_00025299,73
MIP_00025301,56
MIP_00026080,59
MIP_00026455,57
MIP_00030238,59
MIP_00027124,58
MIP_00116446,57
MIP_00161871,59
MIP_00025303,48
MIP_00025304,81
MIP_00025305,44
MIP_00025307,72
MIP_00025308,45
MIP_00026027,80
MIP_00026028,70
MIP_00026029,77
MIP_00026032,60
MIP_00005210,61
MIP_00026037,71
MIP_00026038,56
MIP_00026039,74
MIP_00026040,72
MIP_00026041,76
MIP_00026042,78
MIP_00026044,80
MIP_00026045,72
MIP_00026046,80
MIP_00038970,86
MIP_00026047,60
MIP_00026049,75
MIP_00026050,76
MIP_00026051,71
MIP_00026053,78
MIP_00026054,78
MIP_00026059,75
MIP_00026060,74
MIP_00106158,86
MIP_00026064,79
MIP_00026065,77
MIP_00026066,74
MIP_00026069,44
MIP_00026072,71
MIP_00026073,70
MIP_00026074,46
MIP_00026076,76
MIP_00026077,80
MIP_00026079,59
MIP_00026083,71
MIP_00026088,73
MIP_00026089,56
MIP_00026090,73
MIP_00074268,137
MIP_00074271,96
MIP_00074272,47
MIP_00074276,53
MIP_00074282,134
MIP_00074286,42
MIP_00074296,41
MIP_00074297,118
MIP_00074301,45
MIP_00074303,138
MIP_00074304,49
MIP_00074305,53
MIP_00074306,105
MIP_00074310,77
MIP_00073693,81
MIP_00074326,83
MIP_00070840,82
MIP_00084797,82
MIP_00073765,83
MIP_00089510,81
MIP_00084012,80
MIP_00095905,77
MIP_00094841,82
MIP_00084838,82
MIP_00088592,81
MIP_00092254,82
MIP_00080264,81
MIP_00093190,81
MIP_00071944,81
MIP_00094513,80
MIP_00074311,125
MIP_00185380,152
MIP_00074314,70
MIP_00074315,130
MIP_00074319,134
MIP_00074320,51
MIP_00074321,137
MIP_00077767,125
MIP_00068573,126
MIP_00084804,136
MIP_00222178,155
MIP_00067989,136
MIP_00069694,130
MIP_00070907,131
MIP_00082070,135
MIP_00082888,127
MIP_00096919,130
MIP_00075744,134
MIP_00078301,134
MIP_00080783,138
MIP_00085725,138
MIP_00098085,132
MIP_00083373,117
MIP_00070880,99
MIP_00097561,122
MIP_00084135,137
MIP_00087382,137
MIP_00069034,137
MIP_00072341,137
MIP_00075693,137
MIP_00079974,137
MIP_00081892,137
MIP_00080946,137
MIP_00098233,138
MIP_00091401,132
MIP_00074322,134
MIP_00074325,44
MIP_00074309,44
MIP_00074327,40
MIP_00077100,40
MIP_00091241,40
MIP_00108441,40
MIP_00074331,46
MIP_00074333,134
MIP_00087119,136
MIP_00144617,142
MIP_00161558,144
MIP_00061434,123
MIP_00076144,126
MIP_00080322,132
MIP_00077834,129
MIP_00093474,132
MIP_00089603,135
MIP_00099897,118
MIP_00074339,55
MIP_00074345,56
MIP_00074346,128
MIP_00070115,127
MIP_00076549,128
MIP_00087826,127
MIP_00074349,55
MIP_00075436,101
MIP_00056673,88
MIP_00163813,87
MIP_00075443,65
MIP_00075445,45
MIP_00075447,55
MIP_00075448,80
MIP_00069572,82
MIP_00099490,83
MIP_00075449,70
MIP_00075451,128
MIP_00075452,42
MIP_00075458,127
MIP_00075459,104
MIP_00075462,113
MIP_00095968,106
MIP_00148897,113
MIP_00183062,129
MIP_00075465,68
MIP_00075467,100
MIP_00068635,94
MIP_00073971,97
MIP_00074793,96
MIP_00075731,94
MIP_00085233,84
MIP_00058161,96
MIP_00087747,92
MIP_00078204,91
MIP_00085204,84
MIP_00090008,98
MIP_00090342,80
MIP_00071490,93
MIP_00092378,91
MIP_00104414,86
MIP_00092600,94
MIP_00115374,98
MIP_00075470,63
MIP_00075471,84
MIP_00075475,64
MIP_00075483,69
MIP_00075488,112
MIP_00087125,114
MIP_00093224,113
MIP_00217131,103
MIP_00075489,48
MIP_00075496,103
MIP_00075497,120
MIP_00074611,117
MIP_00067398,111
MIP_00099943,106
MIP_00148415,115
MIP_00082499,115
MIP_00088857,110
MIP_00075499,54
MIP_00075502,40
MIP_00075504,60
MIP_00075506,62
MIP_00075917,68
MIP_00075512,56
MIP_00090492,65
MIP_00075514,137
MIP_00075519,75
MIP_00075523,75
MIP_00179947,77
MIP_00256240,90
MIP_00257563,77
MIP_00075526,134
MIP_00075531,133
MIP_00075536,60
MIP_00075537,44
MIP_00075539,74
MIP_00076219,65
MIP_00076220,128
MIP_00076221,51
MIP_00076222,53
MIP_00076223,86
MIP_00076225,51
MIP_00076226,129
MIP_00076227,62
MIP_00076228,59
MIP_00076233,41
MIP_00076234,136
MIP_00076243,123
MIP_00093808,123
MIP_00076244,50
MIP_00076257,57
MIP_00076262,73
MIP_00076263,82
MIP_00076264,59
MIP_00076272,75
MIP_00076274,77
MIP_00076278,135
MIP_00076280,84
MIP_00076286,73
MIP_00076287,53
MIP_00076290,57
MIP_00076707,59
MIP_00234235,59
MIP_00076291,138
MIP_00076293,130
MIP_00076298,53
MIP_00076299,103
MIP_00076301,130
MIP_00070468,126
MIP_00076302,56
MIP_00076305,73
MIP_00076307,123
MIP_00076308,76
MIP_00076309,46
MIP_00076311,129
MIP_00076316,46
MIP_00076319,83
MIP_00099770,113
MIP_00099774,83
MIP_00099775,94
MIP_00099776,69
MIP_00099777,55
MIP_00099779,106
MIP_00099780,121
MIP_00099783,60
MIP_00080755,64
MIP_00089970,62
MIP_00099786,45
MIP_00099805,41
MIP_00099806,43
MIP_00099807,92
MIP_00099808,66
MIP_00099809,46
MIP_00056226,47
MIP_00099810,59
MIP_00100360,111
MIP_00100361,53
MIP_00055024,57
MIP_00100362,43
MIP_00100363,41
MIP_00100365,82
MIP_00100366,111
MIP_00100367,75
MIP_00100370,115
MIP_00100373,67
MIP_00100375,109
MIP_00100377,117
MIP_00091949,133
MIP_00107828,120
MIP_00100379,123
MIP_00100053,119
MIP_00102015,121
MIP_00107984,123
MIP_00100382,91
MIP_00100383,112
MIP_00100384,118
MIP_00100385,102
MIP_00100386,61
MIP_00100387,111
MIP_00100388,118
MIP_00100389,47
MIP_00100390,113
MIP_00098846,115
MIP_00100391,50
MIP_00099605,50
MIP_00059291,52
MIP_00100398,41
MIP_00100399,123
MIP_00100401,103
MIP_00056494,103
MIP_00166915,104
MIP_00054160,107
MIP_00063114,96
MIP_00079463,94
MIP_00104747,94
MIP_00105079,108
MIP_00156653,103
MIP_00225630,104
MIP_00053821,108
MIP_00152440,109
MIP_00150796,109
MIP_00156568,103
MIP_00186533,103
MIP_00167109,115
MIP_00100404,67
MIP_00062273,73
MIP_00100406,90
MIP_00031508,96
MIP_00045793,89
MIP_00100407,40
MIP_00100408,119
MIP_00100412,121
MIP_00100416,49
MIP_00100417,115
MIP_00100418,120
MIP_00100422,60
MIP_00100423,56
MIP_00100426,117
MIP_00057761,120
MIP_00097624,131
MIP_00100427,120
MIP_00100429,110
MIP_00100433,106
MIP_00097661,117
MIP_00057866,115
MIP_00069981,120
MIP_00160967,120
MIP_00100434,103
MIP_00061648,91
MIP_00222494,103
MIP_00067641,102
MIP_00088118,100
MIP_00163755,99
MIP_00086674,103
MIP_00106842,102
MIP_00063083,102
MIP_00063214,100
MIP_00098750,103
MIP_00144008,103
MIP_00080695,103
MIP_00081990,102
MIP_00086788,91
MIP_00100456,104
MIP_00116725,100
MIP_00162891,102
MIP_00086070,104
MIP_00069623,90
MIP_00051420,75
MIP_00066964,104
MIP_00099064,104
MIP_00075529,104
MIP_00075322,103
MIP_00080692,104
MIP_00081987,104
MIP_00088191,102
MIP_00101513,102
MIP_00089986,91
MIP_00090451,104
MIP_00095184,100
MIP_00095667,102
MIP_00099170,103
MIP_00101471,97
MIP_00105759,103
MIP_00099293,104
MIP_00105133,104
MIP_00117743,96
MIP_00266426,108
MIP_00075992,86
MIP_00089094,100
MIP_00097291,104
MIP_00106585,101
MIP_00139937,102
MIP_00145226,101
MIP_00101779,104
MIP_00086177,103
MIP_00101324,90
MIP_00221714,92
MIP_00067983,101
MIP_00103383,99
MIP_00085081,103
MIP_00142253,103
MIP_00145237,101
MIP_00153483,100
MIP_00145146,104
MIP_00178251,100
MIP_00297627,107
MIP_00068815,102
MIP_00108196,104
MIP_00100435,40
MIP_00100438,110
MIP_00100440,85
MIP_00100441,118
MIP_00100442,49
MIP_00100445,120
MIP_00055361,114
MIP_00093838,125
MIP_00100447,73
MIP_00100448,46
MIP_00100450,52
MIP_00100454,117
MIP_00100455,75
MIP_00100461,120
MIP_00100462,111
MIP_00292869,117
MIP_00100463,114
MIP_00100464,104
MIP_00101693,120
MIP_00101694,120
MIP_00101697,62
MIP_00101700,123
MIP_00101703,101
MIP_00060446,101
MIP_00101140,102
MIP_00061697,102
MIP_00100505,102
MIP_00058035,102
MIP_00100495,101
MIP_00100664,103
MIP_00101130,117
MIP_00101487,120
MIP_00101705,87
MIP_00100510,85
MIP_00101136,87
MIP_00101489,87
MIP_00060725,87
MIP_00105738,87
MIP_00101706,87
MIP_00055554,88
MIP_00270765,84
MIP_00101709,85
MIP_00101711,75
MIP_00101716,89
MIP_00101719,123
MIP_00060000,123
MIP_00086746,137
MIP_00107982,113
MIP_00060072,124
MIP_00068844,125
MIP_00078720,129
MIP_00088672,126
MIP_00096108,133
MIP_00193872,159
MIP_00067778,125
MIP_00075227,130
MIP_00059774,124
MIP_00077066,128
MIP_00061240,122
MIP_00101983,124
MIP_00060924,120
MIP_00058628,120
MIP_00099969,114
MIP_00099615,118
MIP_00076870,125
MIP_00072658,139
MIP_00092309,135
MIP_00096796,125
MIP_00067657,126
MIP_00147675,141
MIP_00146628,141
MIP_00098728,123
MIP_00100026,122
MIP_00080380,127
MIP_00101720,40
MIP_00101721,40
MIP_00101724,122
MIP_00101727,111
MIP_00101729,69
MIP_00101732,110
MIP_00087286,125
MIP_00101734,104
MIP_00101737,115
MIP_00101740,48
MIP_00101741,50
MIP_00101742,115
MIP_00101744,106
MIP_00101745,110
MIP_00101747,96
MIP_00101748,44
MIP_00101750,113
MIP_00101759,112
MIP_00101761,49
MIP_00051728,49
MIP_00101762,45
MIP_00107819,118
MIP_00107821,114
MIP_00107823,54
MIP_00189937,57
MIP_00165144,59
MIP_00107825,42
MIP_00107826,66
MIP_00108607,111
MIP_00108609,65
MIP_00108612,45
MIP_00108614,113
MIP_00108616,113
MIP_00108617,113
MIP_00108618,114
MIP_00108619,55
MIP_00108622,56
MIP_00108626,61
MIP_00108627,116
MIP_00108631,65
MIP_00108636,88
MIP_00108637,113
MIP_00108639,108
MIP_00108640,104
MIP_00108643,110
MIP_00108644,78
MIP_00108645,65
MIP_00108647,81
MIP_00108649,95
MIP_00108651,85
MIP_00108654,115
MIP_00108658,82
MIP_00108661,99
MIP_00108662,65
MIP_00108663,40
MIP_00108664,72
MIP_00045762,71
MIP_00053674,72
MIP_00100405,72
MIP_00103892,72
MIP_00062698,72
MIP_00106307,69
MIP_00108665,111
MIP_00072310,119
MIP_00068311,133
MIP_00077448,130
MIP_00080226,115
MIP_00089913,124
MIP_00071487,117
MIP_00074509,124
MIP_00075498,126
MIP_00093856,120
MIP_00102682,113
MIP_00078675,123
MIP_00077701,125
MIP_00077871,124
MIP_00085184,108
MIP_00107716,110
MIP_00151097,145
MIP_00089750,117
MIP_00061283,113
MIP_00095602,105
MIP_00091355,129
MIP_00058613,110
MIP_00067894,110
MIP_00075215,128
MIP_00069899,128
MIP_00072660,114
MIP_00094471,120
MIP_00074436,115
MIP_00074587,112
MIP_00166822,122
MIP_00078691,121
MIP_00093956,112
MIP_00081991,110
MIP_00122302,109
MIP_00098395,125
MIP_00078676,117
MIP_00071267,111
MIP_00078152,119
MIP_00090840,115
MIP_00091081,128
MIP_00073948,129
MIP_00075204,113
MIP_00089941,115
MIP_00090168,119
MIP_00078813,118
MIP_00093426,115
MIP_00097627,115
MIP_00089803,120
MIP_00082252,138
MIP_00073479,137
MIP_00085321,137
MIP_00068615,112
MIP_00069998,111
MIP_00093792,111
MIP_00073911,112
MIP_00077646,121
MIP_00096857,116
MIP_00100924,111
MIP_00062223,112
MIP_00091307,114
MIP_00128630,109
MIP_00104412,109
MIP_00061496,102
MIP_00084754,116
MIP_00061797,109
MIP_00113376,69
MIP_00113379,64
MIP_00113385,69
MIP_00113387,48
MIP_00113391,69
MIP_00113393,47
MIP_00113394,127
MIP_00113395,69
MIP_00113404,69
MIP_00113410,79
MIP_00113413,70
MIP_00113419,68
MIP_00113422,60
MIP_00113426,71
MIP_00113429,68
MIP_00113436,46
MIP_00113445,65
MIP_00113455,65
MIP_00113472,65
MIP_00008355,65
MIP_00014213,64
MIP_00113482,68
MIP_00113503,65
MIP_00113516,68
MIP_00113533,53
MIP_00113534,44
MIP_00113536,49
MIP_00113564,127
MIP_00113573,46
MIP_00113585,67
MIP_00113589,72
MIP_00113593,46
MIP_00113595,116
MIP_00113603,68
MIP_00113610,88
MIP_00058458,85
MIP_00167465,85
MIP_00198510,87
MIP_00070771,105
MIP_00162310,105
MIP_00249707,117
MIP_00216777,107
MIP_00120120,68
MIP_00120124,64
MIP_00120139,68
MIP_00120154,66
MIP_00120170,66
MIP_00120180,69
MIP_00120182,66
MIP_00120211,69
MIP_00120216,66
MIP_00120227,40
MIP_00120262,65
MIP_00120265,53
MIP_00120283,58
MIP_00120290,68
MIP_00120307,68
MIP_00120317,67
MIP_00120326,52
MIP_00120338,133
MIP_00120356,66
MIP_00120365,45
MIP_00120372,66
MIP_00120383,66
MIP_00120397,67
MIP_00008078,65
MIP_00021004,72
MIP_00025237,73
MIP_00124059,65
MIP_00120405,69
MIP_00120410,86
MIP_00161797,89
MIP_00120415,61
MIP_00120419,67
MIP_00120441,45
MIP_00120458,43
MIP_00120461,69
MIP_00120480,44
MIP_00120486,135
MIP_00120521,66
MIP_00179058,74
MIP_00145915,75
MIP_00179059,151
MIP_00179060,48
MIP_00179061,93
MIP_00083413,116
MIP_00159588,102
MIP_00209691,121
MIP_00179072,43
MIP_00179074,58
MIP_00179078,57
MIP_00180103,40
MIP_00180112,150
MIP_00069502,132
MIP_00180113,151
MIP_00180114,94
MIP_00235187,92
MIP_00180117,65
MIP_00180119,120
MIP_00180125,133
MIP_00187407,136
MIP_00185157,122
MIP_00187577,110
MIP_00180126,69
MIP_00180129,54
MIP_00180133,53
MIP_00180134,48
MIP_00180136,50
MIP_00180144,150
MIP_00180149,99
MIP_00180150,44
MIP_00180151,134
MIP_00193583,139
MIP_00228226,144
MIP_00250669,147
MIP_00242840,145
MIP_00264229,145
MIP_00180152,47
MIP_00180153,68
MIP_00180154,84
MIP_00180159,75
MIP_00180162,40
MIP_00180166,65
MIP_00180167,55
MIP_00180168,75
MIP_00180169,55
MIP_00180172,147
MIP_00180173,60
MIP_00180175,61
MIP_00180182,85
MIP_00180186,72
MIP_00180196,128
MIP_00190195,133
MIP_00180197,70
MIP_00180201,151
MIP_00180202,151
MIP_00164432,145
MIP_00180205,66
MIP_00180208,56
MIP_00180211,81
MIP_00180212,58
MIP_00180213,59
MIP_00181018,40
MIP_00181020,77
MIP_00181021,137
MIP_00194947,128
MIP_00195866,138
MIP_00179272,140
MIP_00189347,141
MIP_00162269,143
MIP_00189536,142
MIP_00201250,140
MIP_00202653,142
MIP_00164454,139
MIP_00181023,144
MIP_00190158,143
MIP_00190587,143
MIP_00192703,137
MIP_00193218,144
MIP_00196061,143
MIP_00197501,142
MIP_00255470,137
MIP_00223484,137
MIP_00197875,141
MIP_00162955,139
MIP_00221361,138
MIP_00150998,139
MIP_00179054,133
MIP_00181456,141
MIP_00185473,143
MIP_00186279,124
MIP_00189514,142
MIP_00194567,140
MIP_00201228,138
MIP_00191623,123
MIP_00189533,142
MIP_00221257,133
MIP_00197046,142
MIP_00205416,140
MIP_00225660,144
MIP_00227745,140
MIP_00164157,124
MIP_00166843,142
MIP_00194998,128
MIP_00201203,131
MIP_00216105,137
MIP_00151656,140
MIP_00183622,143
MIP_00161579,125
MIP_00164188,138
MIP_00164164,142
MIP_00183067,132
MIP_00185716,134
MIP_00193849,139
MIP_00181031,143
MIP_00188571,134
MIP_00201448,134
MIP_00226173,147
MIP_00199909,144
MIP_00230381,148
MIP_00176064,142
MIP_00199225,142
MIP_00181022,114
MIP_00176273,110
MIP_00194375,116
MIP_00232924,131
MIP_00191702,115
MIP_00205771,120
MIP_00211198,123
MIP_00067914,130
MIP_00214962,122
MIP_00181028,138
MIP_00181029,68
MIP_00181030,83
MIP_00181033,69
MIP_00251028,69
MIP_00073928,70
MIP_00077326,71
MIP_00205594,69
MIP_00084326,64
MIP_00155193,70
MIP_00050341,66
MIP_00069410,71
MIP_00207965,71
MIP_00209917,71
MIP_00051742,70
MIP_00147960,72
MIP_00243908,70
MIP_00190635,69
MIP_00203977,70
MIP_00273073,69
MIP_00181037,153
MIP_00181050,151
MIP_00181053,152
MIP_00203465,154
MIP_00211051,165
MIP_00300200,195
MIP_00181059,64
MIP_00181063,65
MIP_00181070,84
MIP_00180986,86
MIP_00181071,93
MIP_00181072,84
MIP_00181074,80
MIP_00181076,57
MIP_00181082,44
MIP_00181083,74
MIP_00181087,76
MIP_00181092,74
MIP_00181093,92
