Cluster,nMem
MIP_00067878.pdb,1
MIP_00067879.pdb,1
MIP_00067880.pdb,1
MIP_00067881.pdb,1
MIP_00067883.pdb,1
MIP_00067887.pdb,1
MIP_00067888.pdb,1
MIP_00067892.pdb,2
MIP_00067893.pdb,1
MIP_00067896.pdb,1
MIP_00067900.pdb,2
MIP_00067904.pdb,3
MIP_00067905.pdb,1
MIP_00067906.pdb,1
MIP_00067907.pdb,1
MIP_00067908.pdb,1
MIP_00067910.pdb,1
MIP_00067911.pdb,1
MIP_00067913.pdb,10
MIP_00067917.pdb,2
MIP_00067918.pdb,1
MIP_00067925.pdb,6
MIP_00067926.pdb,3
MIP_00067928.pdb,2
MIP_00067934.pdb,1
MIP_00067937.pdb,1
MIP_00067939.pdb,1
MIP_00067941.pdb,1
MIP_00067942.pdb,1
MIP_00067946.pdb,1
MIP_00067947.pdb,2
MIP_00067951.pdb,1
MIP_00067952.pdb,1
MIP_00067957.pdb,1
MIP_00067959.pdb,1
MIP_00067961.pdb,5
MIP_00067965.pdb,1
MIP_00067966.pdb,2
MIP_00067968.pdb,1
MIP_00067969.pdb,1
MIP_00067972.pdb,1
MIP_00067981.pdb,1
MIP_00067983.pdb,21
MIP_00067990.pdb,1
MIP_00067991.pdb,1
MIP_00067995.pdb,1
MIP_00067996.pdb,1
MIP_00067997.pdb,1
MIP_00067998.pdb,1
MIP_00068000.pdb,1
MIP_00068001.pdb,1
MIP_00068002.pdb,1
MIP_00068004.pdb,1
MIP_00068006.pdb,1
MIP_00068011.pdb,1
MIP_00068012.pdb,2
MIP_00068015.pdb,2
MIP_00068016.pdb,1
MIP_00068018.pdb,3
MIP_00068019.pdb,2
MIP_00068022.pdb,1
MIP_00068028.pdb,1
MIP_00068029.pdb,1
MIP_00068031.pdb,9
MIP_00068034.pdb,1
MIP_00068035.pdb,1
MIP_00068040.pdb,1
MIP_00068043.pdb,1
MIP_00068045.pdb,2
MIP_00068046.pdb,2
MIP_00068049.pdb,4
MIP_00068050.pdb,1
MIP_00068057.pdb,1
MIP_00068058.pdb,1
MIP_00068060.pdb,1
MIP_00068064.pdb,1
MIP_00068067.pdb,1
MIP_00068069.pdb,3
MIP_00068070.pdb,1
MIP_00068072.pdb,1
MIP_00068073.pdb,1
MIP_00068081.pdb,1
MIP_00068083.pdb,11
MIP_00068086.pdb,1
MIP_00068095.pdb,1
MIP_00068103.pdb,1
MIP_00068109.pdb,4
MIP_00068111.pdb,1
MIP_00068113.pdb,1
MIP_00068118.pdb,1
MIP_00068121.pdb,1
MIP_00068123.pdb,1
MIP_00068124.pdb,1
MIP_00068132.pdb,1
MIP_00068133.pdb,1
MIP_00068134.pdb,3
MIP_00068136.pdb,3
MIP_00068137.pdb,1
MIP_00068140.pdb,1
MIP_00068143.pdb,1
MIP_00068144.pdb,4
MIP_00068147.pdb,1
MIP_00068148.pdb,1
MIP_00068150.pdb,1
MIP_00068152.pdb,1
MIP_00068153.pdb,3
MIP_00068155.pdb,1
MIP_00068156.pdb,7
MIP_00068157.pdb,1
MIP_00068160.pdb,1
MIP_00068164.pdb,1
MIP_00068165.pdb,4
MIP_00068172.pdb,3
MIP_00068174.pdb,2
MIP_00068182.pdb,1
MIP_00068186.pdb,4
MIP_00068187.pdb,1
MIP_00068191.pdb,1
MIP_00068192.pdb,1
MIP_00068198.pdb,1
MIP_00068201.pdb,1
MIP_00068202.pdb,1
MIP_00068205.pdb,1
MIP_00068206.pdb,1
MIP_00068209.pdb,2
MIP_00068210.pdb,1
MIP_00068212.pdb,1
MIP_00068213.pdb,4
MIP_00068217.pdb,1
MIP_00068219.pdb,1
MIP_00068222.pdb,1
MIP_00068223.pdb,1
MIP_00068224.pdb,1
MIP_00068227.pdb,1
MIP_00068229.pdb,1
MIP_00068246.pdb,1
MIP_00068247.pdb,1
MIP_00068250.pdb,1
MIP_00068257.pdb,2
MIP_00068263.pdb,1
MIP_00068267.pdb,1
MIP_00068271.pdb,2
MIP_00068276.pdb,1
MIP_00068277.pdb,2
MIP_00068278.pdb,1
MIP_00068279.pdb,1
MIP_00068287.pdb,1
MIP_00068288.pdb,4
MIP_00068290.pdb,1
MIP_00068299.pdb,2
MIP_00068300.pdb,1
MIP_00068301.pdb,1
MIP_00068304.pdb,1
MIP_00068306.pdb,1
MIP_00068307.pdb,5
MIP_00068309.pdb,1
MIP_00068310.pdb,1
MIP_00068315.pdb,1
MIP_00068316.pdb,1
MIP_00068318.pdb,5
MIP_00068319.pdb,1
MIP_00068320.pdb,1
MIP_00068321.pdb,1
MIP_00068325.pdb,2
MIP_00068326.pdb,1
MIP_00068329.pdb,1
MIP_00068332.pdb,1
MIP_00068334.pdb,1
MIP_00068336.pdb,1
MIP_00068337.pdb,1
MIP_00068339.pdb,1
MIP_00068340.pdb,1
MIP_00068341.pdb,1
MIP_00068343.pdb,1
MIP_00068344.pdb,3
MIP_00068349.pdb,1
MIP_00068350.pdb,2
MIP_00068351.pdb,1
MIP_00068352.pdb,2
MIP_00068354.pdb,1
MIP_00068355.pdb,1
MIP_00068356.pdb,1
MIP_00068357.pdb,3
MIP_00068358.pdb,1
MIP_00068360.pdb,1
MIP_00068361.pdb,1
MIP_00068365.pdb,1
MIP_00068366.pdb,3
MIP_00068369.pdb,1
MIP_00068370.pdb,1
MIP_00068371.pdb,5
MIP_00068372.pdb,1
MIP_00068373.pdb,1
MIP_00068376.pdb,1
MIP_00068378.pdb,1
MIP_00068385.pdb,8
MIP_00068388.pdb,1
MIP_00068390.pdb,1
MIP_00068392.pdb,1
MIP_00068398.pdb,1
MIP_00068401.pdb,1
MIP_00068403.pdb,1
MIP_00068405.pdb,1
MIP_00068408.pdb,1
MIP_00068410.pdb,1
MIP_00068411.pdb,1
MIP_00068414.pdb,1
MIP_00068417.pdb,1
MIP_00068418.pdb,1
MIP_00068419.pdb,1
MIP_00068421.pdb,1
MIP_00068425.pdb,44
MIP_00068428.pdb,5
MIP_00068431.pdb,1
MIP_00068433.pdb,1
MIP_00068436.pdb,1
MIP_00068438.pdb,45
MIP_00068440.pdb,1
MIP_00068450.pdb,1
MIP_00068453.pdb,1
MIP_00068455.pdb,1
MIP_00068456.pdb,1
MIP_00068461.pdb,1
MIP_00068463.pdb,1
MIP_00068471.pdb,14
MIP_00068473.pdb,1
MIP_00068480.pdb,1
MIP_00068482.pdb,1
MIP_00068485.pdb,1
MIP_00068488.pdb,3
MIP_00068494.pdb,1
MIP_00068498.pdb,6
MIP_00068499.pdb,1
MIP_00068501.pdb,1
MIP_00068502.pdb,1
MIP_00068503.pdb,1
MIP_00068506.pdb,1
MIP_00068508.pdb,3
MIP_00068509.pdb,1
MIP_00068513.pdb,2
MIP_00068514.pdb,1
MIP_00068525.pdb,5
MIP_00068527.pdb,1
MIP_00068528.pdb,8
MIP_00068530.pdb,1
MIP_00068532.pdb,1
MIP_00068534.pdb,1
MIP_00068538.pdb,1
MIP_00068552.pdb,1
MIP_00068554.pdb,1
MIP_00068555.pdb,1
MIP_00068562.pdb,1
MIP_00068565.pdb,1
MIP_00068566.pdb,1
MIP_00068567.pdb,1
MIP_00068568.pdb,1
MIP_00068569.pdb,1
MIP_00068574.pdb,1
MIP_00068576.pdb,1
MIP_00068577.pdb,1
MIP_00068578.pdb,1
MIP_00068580.pdb,1
MIP_00068581.pdb,1
MIP_00068585.pdb,1
MIP_00068586.pdb,1
MIP_00068587.pdb,1
MIP_00068589.pdb,1
MIP_00068590.pdb,1
MIP_00068595.pdb,1
MIP_00068596.pdb,14
MIP_00068603.pdb,1
MIP_00068605.pdb,7
MIP_00068614.pdb,3
MIP_00068616.pdb,1
MIP_00068617.pdb,1
MIP_00068618.pdb,1
MIP_00068621.pdb,1
MIP_00068625.pdb,1
MIP_00068630.pdb,1
MIP_00068632.pdb,1
MIP_00068633.pdb,1
MIP_00068634.pdb,1
MIP_00068637.pdb,21
MIP_00068640.pdb,1
MIP_00068646.pdb,1
MIP_00068647.pdb,1
MIP_00068649.pdb,1
MIP_00068650.pdb,1
MIP_00068655.pdb,2
MIP_00068659.pdb,1
MIP_00068660.pdb,1
MIP_00068661.pdb,1
MIP_00068662.pdb,1
MIP_00068671.pdb,5
MIP_00068677.pdb,1
MIP_00068682.pdb,1
MIP_00068690.pdb,1
MIP_00068692.pdb,1
MIP_00068694.pdb,4
MIP_00068695.pdb,5
MIP_00068696.pdb,1
MIP_00068697.pdb,1
MIP_00068698.pdb,1
MIP_00068699.pdb,1
MIP_00068702.pdb,1
MIP_00068703.pdb,1
MIP_00068705.pdb,1
MIP_00068708.pdb,1
MIP_00068709.pdb,1
MIP_00068710.pdb,1
MIP_00068711.pdb,3
MIP_00068719.pdb,1
MIP_00068720.pdb,1
MIP_00068725.pdb,1
MIP_00068728.pdb,1
MIP_00068729.pdb,1
MIP_00068731.pdb,1
MIP_00068733.pdb,1
MIP_00068734.pdb,1
MIP_00068735.pdb,3
MIP_00068738.pdb,1
MIP_00068740.pdb,1
MIP_00068741.pdb,1
MIP_00068745.pdb,1
MIP_00068752.pdb,1
MIP_00068753.pdb,5
MIP_00068754.pdb,2
MIP_00068760.pdb,1
MIP_00068763.pdb,1
MIP_00068764.pdb,1
MIP_00068769.pdb,1
MIP_00068771.pdb,1
MIP_00068772.pdb,2
MIP_00068773.pdb,1
MIP_00068774.pdb,10
MIP_00068779.pdb,1
MIP_00068780.pdb,3
MIP_00068783.pdb,1
MIP_00068786.pdb,1
MIP_00068793.pdb,1
MIP_00068795.pdb,2
MIP_00068798.pdb,1
MIP_00068799.pdb,1
MIP_00068801.pdb,1
MIP_00068802.pdb,1
MIP_00068803.pdb,1
MIP_00068804.pdb,2
MIP_00068809.pdb,1
MIP_00068810.pdb,1
MIP_00068818.pdb,1
MIP_00068822.pdb,1
MIP_00068823.pdb,1
MIP_00068824.pdb,1
MIP_00068828.pdb,1
MIP_00068829.pdb,1
MIP_00068832.pdb,6
MIP_00068834.pdb,1
MIP_00068835.pdb,1
MIP_00068836.pdb,1
MIP_00068837.pdb,1
MIP_00068838.pdb,1
MIP_00068839.pdb,1
MIP_00068841.pdb,1
MIP_00068842.pdb,1
MIP_00068843.pdb,1
MIP_00068844.pdb,2
MIP_00068854.pdb,1
MIP_00068857.pdb,1
MIP_00068863.pdb,57
MIP_00068864.pdb,3
MIP_00068865.pdb,1
MIP_00068867.pdb,1
MIP_00068868.pdb,1
MIP_00068875.pdb,1
MIP_00068883.pdb,1
MIP_00068885.pdb,2
MIP_00068886.pdb,1
MIP_00068889.pdb,1
MIP_00068890.pdb,1
MIP_00068891.pdb,1
MIP_00068893.pdb,1
MIP_00068894.pdb,1
MIP_00068896.pdb,1
MIP_00068897.pdb,1
MIP_00068898.pdb,2
MIP_00068899.pdb,1
MIP_00068900.pdb,2
MIP_00068904.pdb,1
MIP_00068905.pdb,1
MIP_00068906.pdb,1
MIP_00068909.pdb,5
MIP_00068910.pdb,1
MIP_00068912.pdb,16
MIP_00068914.pdb,2
MIP_00068917.pdb,1
MIP_00068920.pdb,1
MIP_00068921.pdb,1
MIP_00068929.pdb,1
MIP_00068930.pdb,1
MIP_00068933.pdb,1
MIP_00068934.pdb,1
MIP_00068935.pdb,1
MIP_00068937.pdb,1
MIP_00068938.pdb,1
MIP_00068939.pdb,1
MIP_00068940.pdb,1
MIP_00068941.pdb,1
MIP_00068942.pdb,1
MIP_00068943.pdb,1
MIP_00068944.pdb,1
MIP_00068945.pdb,1
MIP_00068946.pdb,2
MIP_00068948.pdb,1
MIP_00068949.pdb,1
MIP_00068950.pdb,1
MIP_00068952.pdb,1
MIP_00068953.pdb,1
MIP_00068954.pdb,1
MIP_00068957.pdb,2
MIP_00068958.pdb,1
MIP_00068961.pdb,1
MIP_00068966.pdb,6
MIP_00068973.pdb,2
MIP_00068981.pdb,1
MIP_00068982.pdb,1
MIP_00068984.pdb,1
MIP_00068986.pdb,1
MIP_00068991.pdb,1
MIP_00068993.pdb,1
MIP_00068996.pdb,1
MIP_00068998.pdb,1
MIP_00069000.pdb,1
MIP_00069001.pdb,1
MIP_00069002.pdb,1
MIP_00069016.pdb,1
MIP_00069019.pdb,1
MIP_00069022.pdb,6
MIP_00069023.pdb,1
MIP_00069025.pdb,1
MIP_00069026.pdb,1
MIP_00069029.pdb,1
MIP_00069031.pdb,1
MIP_00069036.pdb,6
MIP_00069038.pdb,1
MIP_00069040.pdb,1
MIP_00069048.pdb,1
MIP_00069057.pdb,1
MIP_00069064.pdb,1
MIP_00069065.pdb,9
MIP_00069066.pdb,1
MIP_00069068.pdb,1
MIP_00069071.pdb,1
MIP_00069073.pdb,1
MIP_00069078.pdb,1
MIP_00069079.pdb,1
MIP_00069081.pdb,1
MIP_00069082.pdb,1
MIP_00069086.pdb,1
MIP_00069088.pdb,1
MIP_00069090.pdb,1
MIP_00069091.pdb,2
MIP_00069093.pdb,1
MIP_00069103.pdb,1
MIP_00069106.pdb,1
MIP_00069114.pdb,1
MIP_00069115.pdb,2
MIP_00069118.pdb,1
MIP_00069119.pdb,1
MIP_00069121.pdb,1
MIP_00069125.pdb,1
MIP_00069131.pdb,1
MIP_00069134.pdb,1
MIP_00069136.pdb,1
MIP_00069137.pdb,1
MIP_00069140.pdb,1
MIP_00069141.pdb,13
MIP_00069145.pdb,1
MIP_00069150.pdb,1
MIP_00069151.pdb,1
MIP_00069152.pdb,1
MIP_00069154.pdb,2
MIP_00069163.pdb,1
MIP_00069167.pdb,3
MIP_00069174.pdb,1
MIP_00069175.pdb,1
MIP_00069191.pdb,1
MIP_00069195.pdb,1
MIP_00069196.pdb,1
MIP_00069197.pdb,3
MIP_00069198.pdb,1
MIP_00069199.pdb,1
MIP_00069201.pdb,2
MIP_00069203.pdb,1
MIP_00069204.pdb,2
MIP_00069208.pdb,1
MIP_00069209.pdb,1
MIP_00069219.pdb,2
MIP_00069221.pdb,1
MIP_00069226.pdb,2
MIP_00069228.pdb,1
MIP_00069230.pdb,1
MIP_00069231.pdb,1
MIP_00069234.pdb,1
MIP_00069235.pdb,1
MIP_00069237.pdb,1
MIP_00069242.pdb,2
MIP_00069248.pdb,1
MIP_00069254.pdb,1
MIP_00069255.pdb,1
MIP_00069258.pdb,1
MIP_00069259.pdb,1
MIP_00069261.pdb,1
MIP_00069262.pdb,1
MIP_00069270.pdb,1
MIP_00069271.pdb,1
MIP_00069272.pdb,1
MIP_00069273.pdb,1
MIP_00069275.pdb,1
MIP_00069278.pdb,1
MIP_00069280.pdb,2
MIP_00069283.pdb,1
MIP_00069287.pdb,1
MIP_00069288.pdb,1
MIP_00069290.pdb,1
MIP_00069298.pdb,1
MIP_00069299.pdb,1
MIP_00069300.pdb,1
MIP_00069302.pdb,2
MIP_00069303.pdb,1
MIP_00069304.pdb,1
MIP_00069305.pdb,1
MIP_00069309.pdb,1
MIP_00069311.pdb,52
MIP_00069313.pdb,1
MIP_00069315.pdb,1
MIP_00069324.pdb,1
MIP_00069326.pdb,42
MIP_00069332.pdb,1
MIP_00069334.pdb,1
MIP_00069336.pdb,1
MIP_00069337.pdb,1
MIP_00069338.pdb,1
MIP_00069341.pdb,1
MIP_00069343.pdb,1
MIP_00069344.pdb,1
MIP_00069345.pdb,8
MIP_00069348.pdb,4
MIP_00069350.pdb,1
MIP_00069352.pdb,1
MIP_00069353.pdb,1
MIP_00069354.pdb,1
MIP_00069355.pdb,1
MIP_00069357.pdb,1
MIP_00069362.pdb,6
MIP_00069365.pdb,6
MIP_00069373.pdb,2
MIP_00069374.pdb,2
MIP_00069375.pdb,59
MIP_00069379.pdb,1
MIP_00069380.pdb,2
MIP_00069384.pdb,1
MIP_00069386.pdb,1
MIP_00069387.pdb,1
MIP_00069396.pdb,1
MIP_00069397.pdb,1
MIP_00069399.pdb,1
MIP_00069400.pdb,1
MIP_00069405.pdb,1
MIP_00069406.pdb,1
MIP_00069408.pdb,1
MIP_00069409.pdb,1
MIP_00069411.pdb,1
MIP_00069415.pdb,1
MIP_00069421.pdb,1
MIP_00069422.pdb,1
MIP_00069426.pdb,1
MIP_00069429.pdb,1
MIP_00069433.pdb,1
MIP_00069444.pdb,1
MIP_00069447.pdb,1
MIP_00069449.pdb,1
MIP_00069454.pdb,1
MIP_00069455.pdb,1
MIP_00069457.pdb,1
MIP_00069467.pdb,1
MIP_00069470.pdb,1
MIP_00069473.pdb,1
MIP_00069476.pdb,1
MIP_00069477.pdb,2
MIP_00069478.pdb,6
MIP_00069479.pdb,13
MIP_00069480.pdb,1
MIP_00069488.pdb,2
MIP_00069491.pdb,1
MIP_00069493.pdb,1
MIP_00069494.pdb,1
MIP_00069505.pdb,1
MIP_00069506.pdb,1
MIP_00069508.pdb,1
MIP_00069509.pdb,1
MIP_00069516.pdb,27
MIP_00069521.pdb,1
MIP_00069533.pdb,1
MIP_00069536.pdb,9
MIP_00069539.pdb,1
MIP_00069544.pdb,1
MIP_00069546.pdb,1
MIP_00069548.pdb,3
MIP_00069552.pdb,3
MIP_00069553.pdb,3
MIP_00069554.pdb,1
MIP_00069557.pdb,1
MIP_00069559.pdb,1
MIP_00069560.pdb,1
MIP_00069561.pdb,1
MIP_00069566.pdb,1
MIP_00069580.pdb,1
MIP_00069582.pdb,1
MIP_00069588.pdb,1
MIP_00069596.pdb,3
MIP_00069597.pdb,4
MIP_00069598.pdb,1
MIP_00069607.pdb,1
MIP_00069609.pdb,2
MIP_00069611.pdb,1
MIP_00069613.pdb,1
MIP_00069614.pdb,1
MIP_00069615.pdb,1
MIP_00069617.pdb,1
MIP_00069618.pdb,3
MIP_00069626.pdb,2
MIP_00069628.pdb,6
MIP_00069632.pdb,1
MIP_00069645.pdb,10
MIP_00069647.pdb,1
MIP_00069648.pdb,1
MIP_00069654.pdb,1
MIP_00069656.pdb,3
MIP_00069663.pdb,1
MIP_00069664.pdb,1
MIP_00069668.pdb,1
MIP_00069669.pdb,1
MIP_00069670.pdb,1
MIP_00069672.pdb,1
MIP_00069673.pdb,1
MIP_00069675.pdb,1
MIP_00069676.pdb,1
MIP_00069677.pdb,1
MIP_00069678.pdb,1
MIP_00069681.pdb,6
MIP_00069684.pdb,1
MIP_00069686.pdb,1
MIP_00069688.pdb,1
MIP_00069689.pdb,1
MIP_00069696.pdb,1
MIP_00069698.pdb,1
MIP_00069700.pdb,1
MIP_00069706.pdb,1
MIP_00069707.pdb,1
MIP_00069708.pdb,1
MIP_00069712.pdb,1
MIP_00069714.pdb,1
MIP_00069721.pdb,1
MIP_00069723.pdb,1
MIP_00069724.pdb,1
MIP_00069726.pdb,1
MIP_00069727.pdb,5
MIP_00069728.pdb,7
MIP_00069731.pdb,1
MIP_00069733.pdb,2
MIP_00069740.pdb,1
MIP_00069741.pdb,1
MIP_00069742.pdb,1
MIP_00069747.pdb,1
MIP_00069749.pdb,1
MIP_00069757.pdb,1
MIP_00069758.pdb,1
MIP_00069770.pdb,1
MIP_00069772.pdb,1
MIP_00069775.pdb,14
MIP_00069782.pdb,1
MIP_00069783.pdb,1
MIP_00069784.pdb,1
MIP_00069790.pdb,1
MIP_00069792.pdb,1
MIP_00069793.pdb,81
MIP_00069797.pdb,7
MIP_00069799.pdb,2
MIP_00069802.pdb,1
MIP_00069803.pdb,1
MIP_00069808.pdb,1
MIP_00069809.pdb,1
MIP_00069811.pdb,18
MIP_00069814.pdb,1
MIP_00069822.pdb,5
MIP_00069828.pdb,3
MIP_00069836.pdb,5
MIP_00069837.pdb,4
MIP_00069839.pdb,87
MIP_00069840.pdb,6
MIP_00069841.pdb,1
MIP_00069846.pdb,1
MIP_00069848.pdb,3
MIP_00069850.pdb,1
MIP_00069853.pdb,1
MIP_00069854.pdb,1
MIP_00069860.pdb,1
MIP_00069861.pdb,45
MIP_00069862.pdb,1
MIP_00069864.pdb,1
MIP_00069865.pdb,2
MIP_00069866.pdb,1
MIP_00069868.pdb,2
MIP_00069870.pdb,2
MIP_00069872.pdb,2
MIP_00069879.pdb,2
MIP_00069886.pdb,1
MIP_00069887.pdb,3
MIP_00069892.pdb,1
MIP_00069902.pdb,1
MIP_00069907.pdb,1
MIP_00069908.pdb,1
MIP_00069909.pdb,1
MIP_00069910.pdb,1
MIP_00069911.pdb,1
MIP_00069913.pdb,2
MIP_00069914.pdb,1
MIP_00069915.pdb,2
MIP_00069916.pdb,1
MIP_00069917.pdb,6
MIP_00069918.pdb,1
MIP_00069920.pdb,1
MIP_00069922.pdb,1
MIP_00069928.pdb,1
MIP_00069929.pdb,1
MIP_00069934.pdb,1
MIP_00069937.pdb,29
MIP_00069940.pdb,2
MIP_00069941.pdb,1
MIP_00069943.pdb,1
MIP_00069951.pdb,8
MIP_00069958.pdb,1
MIP_00069959.pdb,4
MIP_00069960.pdb,1
MIP_00069962.pdb,1
MIP_00069966.pdb,1
MIP_00069967.pdb,1
MIP_00069968.pdb,1
MIP_00069969.pdb,1
MIP_00069973.pdb,11
MIP_00069974.pdb,1
MIP_00069976.pdb,1
MIP_00069977.pdb,1
MIP_00069978.pdb,1
MIP_00069984.pdb,1
MIP_00069986.pdb,1
MIP_00069988.pdb,1
MIP_00069990.pdb,1
MIP_00069992.pdb,1
MIP_00069993.pdb,1
MIP_00069999.pdb,1
MIP_00070000.pdb,29
MIP_00070003.pdb,1
MIP_00070004.pdb,1
MIP_00070005.pdb,1
MIP_00070007.pdb,1
MIP_00070008.pdb,1
MIP_00070013.pdb,18
MIP_00070019.pdb,1
MIP_00070021.pdb,1
MIP_00070023.pdb,2
MIP_00070024.pdb,1
MIP_00070025.pdb,1
MIP_00070027.pdb,1
MIP_00070028.pdb,1
MIP_00070030.pdb,1
MIP_00070034.pdb,1
MIP_00070036.pdb,1
MIP_00070037.pdb,1
MIP_00070038.pdb,1
MIP_00070041.pdb,1
MIP_00070050.pdb,1
MIP_00070054.pdb,1
MIP_00070056.pdb,1
MIP_00070061.pdb,5
MIP_00070063.pdb,1
MIP_00070067.pdb,3
MIP_00070068.pdb,1
MIP_00070069.pdb,1
MIP_00070072.pdb,1
MIP_00070076.pdb,3
MIP_00070077.pdb,1
MIP_00070085.pdb,1
MIP_00070090.pdb,1
MIP_00070091.pdb,1
MIP_00070099.pdb,1
MIP_00070100.pdb,17
MIP_00070101.pdb,1
MIP_00070108.pdb,1
MIP_00070109.pdb,1
MIP_00070119.pdb,1
MIP_00070121.pdb,1
MIP_00070124.pdb,1
MIP_00070126.pdb,3
MIP_00070132.pdb,1
MIP_00070133.pdb,3
MIP_00070134.pdb,1
MIP_00070135.pdb,1
MIP_00070139.pdb,2
MIP_00070140.pdb,1
MIP_00070141.pdb,3
MIP_00070142.pdb,1
MIP_00070148.pdb,1
MIP_00070154.pdb,2
MIP_00070162.pdb,11
MIP_00070165.pdb,1
MIP_00070167.pdb,1
MIP_00070170.pdb,1
MIP_00070172.pdb,3
MIP_00070174.pdb,23
MIP_00070175.pdb,2
MIP_00070181.pdb,1
MIP_00070182.pdb,1
MIP_00070184.pdb,1
MIP_00070186.pdb,7
MIP_00070195.pdb,1
MIP_00070198.pdb,1
MIP_00070201.pdb,2
MIP_00070203.pdb,1
MIP_00070207.pdb,1
MIP_00070208.pdb,1
MIP_00070209.pdb,5
MIP_00070211.pdb,1
MIP_00070215.pdb,1
MIP_00070216.pdb,1
MIP_00070219.pdb,1
MIP_00070222.pdb,4
MIP_00070227.pdb,1
MIP_00070236.pdb,1
MIP_00070237.pdb,1
MIP_00070241.pdb,1
MIP_00070242.pdb,1
MIP_00070248.pdb,1
MIP_00070250.pdb,1
MIP_00070253.pdb,13
MIP_00070257.pdb,1
MIP_00070269.pdb,2
MIP_00070273.pdb,1
MIP_00070274.pdb,1
MIP_00070276.pdb,1
MIP_00070278.pdb,1
MIP_00070279.pdb,22
MIP_00070280.pdb,1
MIP_00070281.pdb,2
MIP_00070291.pdb,1
MIP_00070294.pdb,1
MIP_00070296.pdb,1
MIP_00070298.pdb,143
MIP_00070301.pdb,4
MIP_00070302.pdb,1
MIP_00070304.pdb,1
MIP_00070315.pdb,1
MIP_00070317.pdb,1
MIP_00070328.pdb,1
MIP_00070329.pdb,1
MIP_00070332.pdb,1
MIP_00070336.pdb,1
MIP_00070339.pdb,3
MIP_00070341.pdb,1
MIP_00070342.pdb,1
MIP_00070343.pdb,1
MIP_00070344.pdb,1
MIP_00070356.pdb,1
MIP_00070357.pdb,1
MIP_00070359.pdb,1
MIP_00070365.pdb,1
MIP_00070366.pdb,3
MIP_00070368.pdb,1
MIP_00070378.pdb,1
MIP_00070381.pdb,1
MIP_00070382.pdb,1
MIP_00070391.pdb,1
MIP_00070392.pdb,1
MIP_00070398.pdb,1
MIP_00070400.pdb,3
MIP_00070401.pdb,1
MIP_00070404.pdb,1
MIP_00070412.pdb,1
MIP_00070414.pdb,2
MIP_00070417.pdb,1
MIP_00070419.pdb,1
MIP_00070420.pdb,1
MIP_00070423.pdb,1
MIP_00070428.pdb,1
MIP_00070430.pdb,1
MIP_00070432.pdb,1
MIP_00070433.pdb,1
MIP_00070434.pdb,1
MIP_00070435.pdb,1
MIP_00070439.pdb,1
MIP_00070446.pdb,3
MIP_00070447.pdb,7
MIP_00070451.pdb,1
MIP_00070452.pdb,5
MIP_00070453.pdb,1
MIP_00070458.pdb,1
MIP_00070465.pdb,1
MIP_00070467.pdb,2
MIP_00070475.pdb,1
MIP_00070476.pdb,1
MIP_00070477.pdb,1
MIP_00070486.pdb,15
MIP_00070489.pdb,1
MIP_00070492.pdb,1
MIP_00070493.pdb,1
MIP_00070495.pdb,1
MIP_00070502.pdb,1
MIP_00070504.pdb,1
MIP_00070515.pdb,1
MIP_00070517.pdb,1
MIP_00070521.pdb,1
MIP_00070528.pdb,1
MIP_00070531.pdb,1
MIP_00070532.pdb,1
MIP_00070539.pdb,1
MIP_00070543.pdb,1
MIP_00070544.pdb,1
MIP_00070546.pdb,2
MIP_00070549.pdb,1
MIP_00070552.pdb,1
MIP_00070553.pdb,1
MIP_00070558.pdb,1
MIP_00070559.pdb,231
MIP_00070560.pdb,1
MIP_00070563.pdb,2
MIP_00070566.pdb,25
MIP_00070573.pdb,1
MIP_00070576.pdb,1
MIP_00070580.pdb,1
MIP_00070583.pdb,1
MIP_00070589.pdb,1
MIP_00070595.pdb,1
MIP_00070596.pdb,1
MIP_00070599.pdb,1
MIP_00070600.pdb,1
MIP_00070602.pdb,1
MIP_00070608.pdb,1
MIP_00070610.pdb,1
MIP_00070611.pdb,1
MIP_00070613.pdb,1
MIP_00070614.pdb,2
MIP_00070616.pdb,1
MIP_00070617.pdb,1
MIP_00070619.pdb,1
MIP_00070627.pdb,1
MIP_00070628.pdb,1
MIP_00070629.pdb,7
MIP_00070631.pdb,11
MIP_00070634.pdb,1
MIP_00070639.pdb,2
MIP_00070640.pdb,6
MIP_00070644.pdb,1
MIP_00070650.pdb,1
MIP_00070651.pdb,1
MIP_00070654.pdb,1
MIP_00070657.pdb,1
MIP_00070664.pdb,1
MIP_00070665.pdb,4
MIP_00070667.pdb,1
MIP_00070672.pdb,1
MIP_00070675.pdb,2
MIP_00070676.pdb,1
MIP_00070680.pdb,1
MIP_00070681.pdb,2
MIP_00070682.pdb,4
MIP_00070686.pdb,1
MIP_00070687.pdb,1
MIP_00070688.pdb,1
MIP_00070690.pdb,1
MIP_00070692.pdb,1
MIP_00070693.pdb,1
MIP_00070694.pdb,1
MIP_00070710.pdb,1
MIP_00070712.pdb,1
MIP_00070713.pdb,3
MIP_00070714.pdb,1
MIP_00070716.pdb,2
MIP_00070718.pdb,1
MIP_00070720.pdb,1
MIP_00070722.pdb,2
MIP_00070723.pdb,3
MIP_00070724.pdb,1
MIP_00070727.pdb,2
MIP_00070732.pdb,1
MIP_00070739.pdb,5
MIP_00070747.pdb,1
MIP_00070749.pdb,1
MIP_00070750.pdb,1
MIP_00070755.pdb,51
